Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:20,06:12,08h 52m,580.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
NueGo,Electric A/C Seater (2+2),22:55,07:48,08h 53m,459.0,11 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-eluru,Hyderabad to Eluru
APSRTC - 4418,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,01:34,03h 34m,302.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4393,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:04,03h 34m,334.0,3 Seats available,4.2,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03:04,03h 34m,334.0,7 Seats available,4.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,451.0,6 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,451.0,5 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4155,0,21:10,04:24,07h 14m,545.0,0,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,470.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,469.0,32 Seats available,4.5,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,502.0,18 Seats available,4.2,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:35,04h 35m,313.0,19 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04:00,04h 15m,302.0,11 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
Dosti Tours and Travels,A/C Sleeper (2+1),22:00,03:15,05h 15m,629.0,13 Seats available,4.9,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04:00,06h 30m,353.0,28 Seats available,3.5,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,330.0,37 Seats available,4.2,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:45,03:00,04h 15m,422.0,32 Seats available,3.6,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:45,05h 45m,353.0,34 Seats available,4.5,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,353.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:00,05h 00m,330.0,29 Seats available,4.1,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),20:50,05:30,08h 40m,450.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
V Kaveri Travels,A/C Seater / Sleeper (2+1),23:25,07:30,08h 05m,800.0,4 Seats available,4.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
APSRTC - 3267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:20,05h 20m,342.0,8 Seats available,2.6,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3093,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,02:30,05h 30m,328.0,19 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 3108,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:30,05h 30m,328.0,27 Seats available,4.7,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 5863,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:30,07h 30m,462.0,8 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
APSRTC - 45902,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,05:30,08h 20m,462.0,26 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
APSRTC - 6269,INDRA(A.C. Seater),21:15,04:45,07h 30m,671.0,9 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06:00,08h 00m,555.0,5 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6277,NIGHT RIDER (SEATER CUM SLEEPER),22:15,05:45,07h 30m,756.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-vijayawada,Kurnool to Vijayawada
APSRTC - 6336,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,579.0,31 Seats available,3.6,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
APSRTC - 6338,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05:45,08h 00m,579.0,24 Seats available,4.4,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
APSRTC - 6608,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,06:00,08h 10m,579.0,31 Seats available,3.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,461.0,9 Seats available,4.4,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,428.0,18 Seats available,3.9,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05h 15m,457.0,16 Seats available,2.3,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5831,INDRA(A.C. Seater),21:00,04:20,07h 20m,530.0,6 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:55,07h 15m,428.0,2 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-chilakaluripet,Hyderabad to Chilakaluripet
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,377.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,345.0,32 Seats available,2.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,377.0,26 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 45901,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:10,05h 20m,495.0,7 Seats available,3.8,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5957,STAR LINER(NON-AC SLEEPER 2+1),22:15,04:00,05h 45m,641.0,12 Seats available,4.7,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:15,05h 45m,462.0,9 Seats available,4.1,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/addanki-to-hyderabad,Addanki to Hyderabad
APSRTC - 5885,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:41,05h 41m,503.0,9 Seats available,3.6,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5881,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:26,04h 56m,503.0,17 Seats available,4.3,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5963,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:58,05h 28m,470.0,16 Seats available,4.1,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/markapuram-to-hyderabad,Markapuram to Hyderabad
APSRTC - 5440,INDRA(A.C. Seater),22:00,01:00,03h 00m,253.0,26 Seats available,4.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 5616,SAPTAGIRI EXPRESS,22:30,01:30,03h 00m,162.0,44 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 96761,SAPTAGIRI EXPRESS,23:00,02:00,03h 00m,162.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:00,05h 00m,315.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,01:45,04h 30m,342.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,01:50,04h 30m,313.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 97852,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,05:00,08h 00m,549.0,34 Seats available,3.3,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06:00,08h 45m,605.0,31 Seats available,3.4,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
0,0,0,0,0,0.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
